$GPGSV,2,1,07,12,19,140,23,13,00,000,39,15,39,058,43,18,48,218,45*71
$GPGSV,2,2,07,20,14,068,38,24,67,047,44,32,11,271,38,,,,*46
$GLGSV,3,1,09,70,17,072,42,72,24,305,37,73,49,100,47,74,27,160,37*63
$GLGSV,3,2,09,85,00,000,28,86,37,245,45,87,33,295,41,90,00,000,34*68
$GLGSV,3,3,09,91,00,000,34,,,,,,,,,,,,*53
$GAGSV,2,1,06,03,25,265,43,11,07,161,35,16,17,128,39,31,14,074,39*66
$GAGSV,2,2,06,34,55,288,46,36,50,190,45,,,,,,,,*60
$GQGSV,1,1,02,03,43,170,40,07,53,169,37,,,,,,,,*77
$GBGSV,4,1,16,01,48,147,49,02,35,242,46,03,55,202,49,04,37,120,42*62
$GBGSV,4,2,16,06,70,042,43,07,58,191,50,10,47,192,46,11,24,269,39*67
$GBGSV,4,3,16,12,12,295,41,20,29,306,45,23,49,086,48,27,00,000,24*60
$GBGSV,4,4,16,29,16,290,44,30,22,238,44,37,40,166,44,41,23,086,44*6A
$GPGSA,M,3,12,15,18,20,24,32,,,,,,,1.3,0.6,1.1,1*2C
#RAWIMUA,ICOM3,0,92.9,FINESTEERING,2427,544595.226,00000000,0000,797;2427,544595.226052000,199700d1,1165028,285435,-519169,-19997,-5174,-17418*423b2a2c
#INSPVAXA,ICOM3,0,92.9,FINESTEERING,2427,544595.240,00000000,00e2,797;WAITING_AZIMUTH,NONE,0.00000000000,0.00000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000000,0.000000000,-0.000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,00000000,544596*13f3dad6
#RAWIMUA,ICOM3,0,92.9,FINESTEERING,2427,544595.236,00000000,0000,797;2427,544595.236032000,198c00d2,1162841,283367,-517142,-14390,-3886,-4694*45512a2c
#INSPVAXA,ICOM3,0,92.9,FINESTEERING,2427,544595.250,00000000,00ec,797;WAITING_AZIMUTH,NONE,0.00000000000,0.00000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000000,0.000000000,-0.000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,00000000,544596*3ee270bc
#RAWIMUA,ICOM3,0,92.9,FINESTEERING,2427,544595.246,00000000,0000,797;2427,544595.246024000,198c00d3,1166795,282593,-518350,-13603,-6058,-15347*b01a2446
#INSPVAXA,ICOM3,0,92.9,FINESTEERING,2427,544595.260,00000000,00f6,797;WAITING_AZIMUTH,NONE,0.00000000000,0.00000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000000,0.000000000,-0.000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,00000000,544596*dbca08a2
#RAWIMUA,ICOM3,0,92.9,FINESTEERING,2427,544595.256,00000000,0000,797;2427,544595.256015000,198d00d4,1168456,280838,-516920,-17308,-5073,-39000*0d5d4943
#INSPVAXA,ICOM3,0,92.9,FINESTEERING,2427,544595.270,00000000,0100,797;WAITING_AZIMUTH,NONE,0.00000000000,0.00000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000000,0.000000000,-0.000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,00000000,544596*dde86f9d
#RAWIMUA,ICOM3,0,92.9,FINESTEERING,2427,544595.266,00000000,0000,797;2427,544595.266039000,199500d5,1158018,282350,-520801,-17505,-433,-47883*359fab46
#INSPVAXA,ICOM3,0,92.9,FINESTEERING,2427,544595.280,00000000,010a,797;WAITING_AZIMUTH,NONE,0.00000000000,0.00000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000000,0.000000000,-0.000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,00000000,544596*6e909295
#RAWIMUA,ICOM3,0,92.9,FINESTEERING,2427,544595.276,00000000,0000,797;2427,544595.276031000,199200d6,1162156,291749,-511727,-12586,-9282,5042*8d1058d8
#INSPVAXA,ICOM3,0,92.9,FINESTEERING,2427,544595.290,00000000,0114,797;WAITING_AZIMUTH,NONE,0.00000000000,0.00000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000000,0.000000000,-0.000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,00000000,544596*88ef546d
#RAWIMUA,ICOM3,0,92.9,FINESTEERING,2427,544595.286,00000000,0000,797;2427,544595.286024000,199000d7,1169564,281089,-528932,-19800,-11690,14619*135bd4db
#INSPVAXA,ICOM3,0,92.9,FINESTEERING,2427,544595.300,00000000,011e,797;WAITING_AZIMUTH,NONE,0.00000000000,0.00000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000000,0.000000000,-0.000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,00000000,544596*9dfa68f9
#RAWIMUA,ICOM3,0,92.9,FINESTEERING,2427,544595.296,00000000,0000,797;2427,544595.296017000,199000d8,1169054,284636,-511355,-16259,11186,-10049*5e788f9e
#INSPVAXA,ICOM3,0,92.9,FINESTEERING,2427,544595.310,00000000,0128,797;WAITING_AZIMUTH,NONE,0.00000000000,0.00000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000000,0.000000000,-0.000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,00000000,544596*36287164
#RAWIMUA,ICOM3,0,92.9,FINESTEERING,2427,544595.306,00000000,0000,797;2427,544595.306073000,198d00d9,1168460,279622,-517267,-22128,-7874,-16774*cd13add4
#INSPVAXA,ICOM3,0,92.9,FINESTEERING,2427,544595.320,00000000,0132,797;WAITING_AZIMUTH,NONE,0.00000000000,0.00000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000000,0.000000000,-0.000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,00000000,544596*9abebe17
#RAWIMUA,ICOM3,0,92.9,FINESTEERING,2427,544595.316,00000000,0000,797;2427,544595.316094000,199000da,1164949,283618,-517770,-12881,-396,-42755*7516aae7
#INSPVAXA,ICOM3,0,92.9,FINESTEERING,2427,544595.330,00000000,013c,797;WAITING_AZIMUTH,NONE,0.00000000000,0.00000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000000,0.000000000,-0.000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,00000000,544596*b7af147d
#RAWIMUA,ICOM3,0,92.9,FINESTEERING,2427,544595.326,00000000,0000,797;2427,544595.326029000,199000db,1161174,287876,-518276,-18849,-7477,-26462*6b8e2136
#INSPVAXA,ICOM3,0,92.9,FINESTEERING,2427,544595.340,00000000,0146,797;WAITING_AZIMUTH,NONE,0.00000000000,0.00000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000000,0.000000000,-0.000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,00000000,544596*542811af
#RAWIMUA,ICOM3,0,92.9,FINESTEERING,2427,544595.336,00000000,0000,797;2427,544595.336020000,199000dc,1164527,287240,-521716,-18029,-12512,29697*5c05cc67
#INSPVAXA,ICOM3,0,92.9,FINESTEERING,2427,544595.350,00000000,0150,797;WAITING_AZIMUTH,NONE,0.00000000000,0.00000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000000,0.000000000,-0.000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,00000000,544596*aabb5a18
#RAWIMUA,ICOM3,0,92.9,FINESTEERING,2427,544595.346,00000000,0000,797;2427,544595.346042000,199400dd,1168695,278635,-517650,-17406,5195,17390*1cd78bf9
#INSPVAXA,ICOM3,0,92.9,FINESTEERING,2427,544595.360,00000000,015a,797;WAITING_AZIMUTH,NONE,0.00000000000,0.00000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000000,0.000000000,-0.000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,00000000,544596*f0af5b7f
#RAWIMUA,ICOM3,0,92.9,FINESTEERING,2427,544595.356,00000000,0000,797;2427,544595.356035000,199100de,1168632,279680,-517957,-17767,6676,-28435*b8fe23ff
#INSPVAXA,ICOM3,0,92.9,FINESTEERING,2427,544595.370,00000000,0164,797;WAITING_AZIMUTH,NONE,0.00000000000,0.00000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000000,0.000000000,-0.000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,00000000,544596*6282886c
#RAWIMUA,ICOM3,0,92.9,FINESTEERING,2427,544595.366,00000000,0000,797;2427,544595.366029000,199000df,1164427,285709,-518220,-27734,-2349,-26215*31ed24cf
#INSPVAXA,ICOM3,0,92.9,FINESTEERING,2427,544595.380,00000000,016e,797;WAITING_AZIMUTH,NONE,0.00000000000,0.00000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000000,0.000000000,-0.000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,00000000,544596*d1fa7564
#RAWIMUA,ICOM3,0,92.9,FINESTEERING,2427,544595.376,00000000,0000,797;2427,544595.376021000,199100e0,1163698,284834,-517553,-26029,-8634,-19737*bd1308d1
#INSPVAXA,ICOM3,0,92.9,FINESTEERING,2427,544595.390,00000000,0178,797;WAITING_AZIMUTH,NONE,0.00000000000,0.00000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000000,0.000000000,-0.000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,00000000,544596*0e7a7912
#RAWIMUA,ICOM3,0,92.9,FINESTEERING,2427,544595.386,00000000,0000,797;2427,544595.386013000,199100e1,1167228,284646,-519129,-14685,-4610,-17017*83bb4b9a
#INSPVAXA,ICOM3,0,92.9,FINESTEERING,2427,544595.400,00000000,0182,797;WAITING_AZIMUTH,NONE,0.00000000000,0.00000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000000,0.000000000,-0.000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,00000000,544596*f8686f78
#RAWIMUA,ICOM3,0,92.9,FINESTEERING,2427,544595.396,00000000,0000,797;2427,544595.396036000,198e00e2,1165851,282225,-519165,-11799,-2897,-22790*d2bbbf68
#INSPVAXA,ICOM3,0,92.9,FINESTEERING,2427,544595.410,00000000,018c,797;WAITING_AZIMUTH,NONE,0.00000000000,0.00000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000000,0.000000000,-0.000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,00000000,544596*d579c512
#RAWIMUA,ICOM3,0,92.9,FINESTEERING,2427,544595.406,00000000,0000,797;2427,544595.406062000,198b00e3,1165316,283774,-518363,-17439,-6949,-32208*5153047c
#INSPVAXA,ICOM3,0,92.9,FINESTEERING,2427,544595.420,00000000,0196,797;WAITING_AZIMUTH,NONE,0.00000000000,0.00000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000000,0.000000000,-0.000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,00000000,544596*4403a8e7
#RAWIMUA,ICOM3,0,92.9,FINESTEERING,2427,544595.416,00000000,0000,797;2427,544595.416101000,198d00e4,1165174,284376,-517320,-11504,-1119,-23833*74c9a12b
$GPGGA,071617.40,3109.8268642,N,12127.2280421,E,4,35,0.6,6.048,M,11.031,M,1.400,1793*43
#BESTGNSSPOSA,ICOM3,0,92.9,FINESTEERING,2427,544595.400,03e1c006,0000,797;SOL_COMPUTED,NARROW_INT,31.16378106969,121.45380070113,6.0484,11.0314,WGS84,0.0135,0.0116,0.0244,"1793",1.400,0.015,40,35,35,35,0F,00,30,37*5459a9bf
#HEADINGA,ICOM3,0,92.9,FINESTEERING,2427,544595.400,00000000,0000,797;SOL_COMPUTED,NONE,0.000000000,0.000000000,0.000000000,0.0,0.000000000,0.000000000,"1793",0,0,0,0,0,00,30,37*d9728be1
$GPGSV,2,1,07,12,00,000,24,13,00,000,39,15,39,058,43,18,48,218,45*7B
$GPGSV,2,2,07,20,14,068,38,24,67,047,44,32,11,271,38,,,,*46
$GLGSV,3,1,09,70,17,072,42,72,24,305,37,73,49,100,47,74,27,160,37*63
$GLGSV,3,2,09,85,00,000,28,86,37,245,45,87,33,295,41,90,00,000,34*68
$GLGSV,3,3,09,91,00,000,34,,,,,,,,,,,,*53
$GAGSV,2,1,06,03,25,265,43,11,07,161,35,16,17,128,39,31,14,074,39*66
$GAGSV,2,2,06,34,55,288,46,36,50,190,45,,,,,,,,*60
$GQGSV,1,1,02,03,43,170,40,07,53,169,37,,,,,,,,*77
$GBGSV,4,1,16,01,48,147,49,02,35,242,46,03,55,202,49,04,37,120,42*62
$GBGSV,4,2,16,06,70,042,43,07,58,191,50,10,47,192,46,11,24,269,39*67
$GBGSV,4,3,16,12,12,295,41,20,29,306,45,23,49,086,48,27,00,000,24*60
$GBGSV,4,4,16,29,16,290,44,30,22,238,44,37,40,166,44,41,23,086,44*6A
#INSPVAXA,ICOM3,0,92.9,FINESTEERING,2427,544595.430,00000000,01a0,797;WAITING_AZIMUTH,NONE,0.00000000000,0.00000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000000,0.000000000,-0.000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,00000000,544596*228017da
$GPGSA,M,3,15,18,20,24,32,,,,,,,,1.3,0.6,1.1,1*2F
#RAWIMUA,ICOM3,0,92.9,FINESTEERING,2427,544595.426,00000000,0000,797;2427,544595.426020000,199400e5,1165592,283791,-519675,-21472,-2410,-22926*0cd4e4d6
#INSPVAXA,ICOM3,0,92.9,FINESTEERING,2427,544595.440,00000000,01aa,797;WAITING_AZIMUTH,NONE,0.00000000000,0.00000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000000,0.000000000,-0.000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,00000000,544596*969f40a7
#RAWIMUA,ICOM3,0,92.9,FINESTEERING,2427,544595.436,00000000,0000,797;2427,544595.436036000,199600e6,1163874,284395,-518697,-26587,-2414,-22206*d087cea8
#INSPVAXA,ICOM3,0,92.9,FINESTEERING,2427,544595.450,00000000,01b4,797;WAITING_AZIMUTH,NONE,0.00000000000,0.00000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000000,0.000000000,-0.000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,00000000,544596*04b293b4
#RAWIMUA,ICOM3,0,92.9,FINESTEERING,2427,544595.446,00000000,0000,797;2427,544595.446028000,199400e7,1164924,286815,-518791,-25341,-3598,-13899*523178f4
#INSPVAXA,ICOM3,0,92.9,FINESTEERING,2427,544595.460,00000000,01be,797;WAITING_AZIMUTH,NONE,0.00000000000,0.00000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000000,0.000000000,-0.000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,00000000,544596*5ea692d3
#RAWIMUA,ICOM3,0,92.9,FINESTEERING,2427,544595.456,00000000,0000,797;2427,544595.456020000,199400e8,1163541,285153,-518312,-28259,-4522,-3424*0f6e4bc8
#INSPVAXA,ICOM3,0,92.9,FINESTEERING,2427,544595.470,00000000,01c8,797;WAITING_AZIMUTH,NONE,0.00000000000,0.00000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000000,0.000000000,-0.000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,00000000,544596*81269ea5
#RAWIMUA,ICOM3,0,92.9,FINESTEERING,2427,544595.466,00000000,0000,797;2427,544595.466012000,199200e9,1166067,282894,-517927,-28161,-2909,3449*536eb43f
#INSPVAXA,ICOM3,0,92.9,FINESTEERING,2427,544595.480,00000000,01d2,797;WAITING_AZIMUTH,NONE,0.00000000000,0.00000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000000,0.000000000,-0.000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,00000000,544596*582a9384
#RAWIMUA,ICOM3,0,92.9,FINESTEERING,2427,544595.476,00000000,0000,797;2427,544595.476035000,199100ea,1167197,282648,-519139,-25702,-1064,-2750*f579a8c9
#INSPVAXA,ICOM3,0,92.9,FINESTEERING,2427,544595.490,00000000,01dc,797;WAITING_AZIMUTH,NONE,0.00000000000,0.00000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000000,0.000000000,-0.000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,00000000,544596*753b39ee
#RAWIMUA,ICOM3,0,92.9,FINESTEERING,2427,544595.486,00000000,0000,797;2427,544595.486028000,199100eb,1165141,284964,-517425,-27439,1304,-4877*38c92136
#INSPVAXA,ICOM3,0,92.9,FINESTEERING,2427,544595.500,00000000,01e6,797;WAITING_AZIMUTH,NONE,0.00000000000,0.00000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000000,0.000000000,-0.000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,00000000,544596*ab4069e8
#RAWIMUA,ICOM3,0,92.9,FINESTEERING,2427,544595.496,00000000,0000,797;2427,544595.496021000,199200ec,1165848,283078,-518978,-24685,-175,-11912*3df9d7da
#INSPVAXA,ICOM3,0,92.9,FINESTEERING,2427,544595.510,00000000,01f0,797;WAITING_AZIMUTH,NONE,0.00000000000,0.00000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000000,0.000000000,-0.000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,00000000,544596*218137b4
#RAWIMUA,ICOM3,0,92.9,FINESTEERING,2427,544595.506,00000000,0000,797;2427,544595.506040000,199100ed,1167735,282698,-520419,-21144,2132,-25567*94ca102a
#INSPVAXA,ICOM3,0,92.9,FINESTEERING,2427,544595.520,00000000,01fa,797;WAITING_AZIMUTH,NONE,0.00000000000,0.00000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000000,0.000000000,-0.000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,00000000,544596*7b9536d3
#RAWIMUA,ICOM3,0,92.9,FINESTEERING,2427,544595.516,00000000,0000,797;2427,544595.516110000,199000ee,1166198,284924,-517950,-18619,751,-22943*7f360611
#INSPVAXA,ICOM3,0,92.9,FINESTEERING,2427,544595.530,00000000,0204,797;WAITING_AZIMUTH,NONE,0.00000000000,0.00000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000000,0.000000000,-0.000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,00000000,544596*52f7b546
#RAWIMUA,ICOM3,0,92.9,FINESTEERING,2427,544595.526,00000000,0000,797;2427,544595.526034000,198e00ef,1164427,285054,-518246,-14455,12274,-19045*365bd5f9
#INSPVAXA,ICOM3,0,92.9,FINESTEERING,2427,544595.540,00000000,020e,797;WAITING_AZIMUTH,NONE,0.00000000000,0.00000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000000,0.000000000,-0.000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,00000000,544596*e6e8e23b
#RAWIMUA,ICOM3,0,92.9,FINESTEERING,2427,544595.536,00000000,0000,797;2427,544595.536025000,199000f0,1165936,283254,-517898,-14291,4046,-17143*8a8a0988
#INSPVAXA,ICOM3,0,92.9,FINESTEERING,2427,544595.550,00000000,0218,797;WAITING_AZIMUTH,NONE,0.00000000000,0.00000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000000,0.000000000,-0.000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,00000000,544596*3968ee4d
#RAWIMUA,ICOM3,0,92.9,FINESTEERING,2427,544595.546,00000000,0000,797;2427,544595.546017000,198e00f1,1167414,284658,-518047,-19505,-2508,-23450*7dde3c63
#INSPVAXA,ICOM3,0,92.9,FINESTEERING,2427,544595.560,00000000,0222,797;WAITING_AZIMUTH,NONE,0.00000000000,0.00000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000000,0.000000000,-0.000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,00000000,544596*e1ac34d5
#RAWIMUA,ICOM3,0,92.9,FINESTEERING,2427,544595.556,00000000,0000,797;2427,544595.556009000,198e00f2,1167021,282825,-518025,-21669,-2707,-15338*d6c1e429
#INSPVAXA,ICOM3,0,92.9,FINESTEERING,2427,544595.570,00000000,022c,797;WAITING_AZIMUTH,NONE,0.00000000000,0.00000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000000,0.000000000,-0.000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,00000000,544596*ccbd9ebf
#RAWIMUA,ICOM3,0,92.9,FINESTEERING,2427,544595.566,00000000,0000,797;2427,544595.566032000,198d00f3,1168245,282290,-518840,-23898,-931,-18847*57657157
#INSPVAXA,ICOM3,0,92.9,FINESTEERING,2427,544595.580,00000000,0236,797;WAITING_AZIMUTH,NONE,0.00000000000,0.00000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000000,0.000000000,-0.000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,00000000,544596*b4ab0f25
#RAWIMUA,ICOM3,0,92.9,FINESTEERING,2427,544595.576,00000000,0000,797;2427,544595.576025000,198d00f4,1163820,284222,-516661,-22619,13518,-41747*bc68f843
#INSPVAXA,ICOM3,0,92.9,FINESTEERING,2427,544595.590,00000000,0240,797;WAITING_AZIMUTH,NONE,0.00000000000,0.00000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000000,0.000000000,-0.000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,00000000,544596*d6ce7aaf
#RAWIMUA,ICOM3,0,92.9,FINESTEERING,2427,544595.586,00000000,0000,797;2427,544595.586017000,199600f5,1165931,284727,-520769,-22915,2789,-25860*0e50f561
#INSPVAXA,ICOM3,0,92.9,FINESTEERING,2427,544595.600,00000000,024a,797;WAITING_AZIMUTH,NONE,0.00000000000,0.00000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000000,0.000000000,-0.000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,00000000,544596*bd1d3f2d
#RAWIMUA,ICOM3,0,92.9,FINESTEERING,2427,544595.596,00000000,0000,797;2427,544595.596010000,199600f6,1165531,284473,-520143,-25931,-8700,-14020*2caadb6d
#INSPVAXA,ICOM3,0,92.9,FINESTEERING,2427,544595.610,00000000,0254,797;WAITING_AZIMUTH,NONE,0.00000000000,0.00000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000000,0.000000000,-0.000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,00000000,544596*5b62f9d5
#RAWIMUA,ICOM3,0,92.9,FINESTEERING,2427,544595.606,00000000,0000,797;2427,544595.606048000,199100f7,1164723,283090,-518125,-28915,4232,-2433*b834f2b5
#INSPVAXA,ICOM3,0,92.9,FINESTEERING,2427,544595.620,00000000,025e,797;WAITING_AZIMUTH,NONE,0.00000000000,0.00000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000000,0.000000000,-0.000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,00000000,544596*0176f8b2
#RAWIMUA,ICOM3,0,92.9,FINESTEERING,2427,544595.616,00000000,0000,797;2427,544595.616079000,198e00f8,1164848,284111,-517579,-27177,-736,-11555*8febba41
#INSPVAXA,ICOM3,0,92.9,FINESTEERING,2427,544595.630,00000000,0268,797;WAITING_AZIMUTH,NONE,0.00000000000,0.00000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000000,0.000000000,-0.000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,00000000,544596*aaa4e12f
$GPGGA,071617.60,3109.8268643,N,12127.2280413,E,4,35,0.6,6.049,M,11.031,M,1.600,1793*42
#BESTGNSSPOSA,ICOM3,0,92.9,FINESTEERING,2427,544595.600,03e1c006,0000,797;SOL_COMPUTED,NARROW_INT,31.16378107197,121.45380068887,6.0490,11.0314,WGS84,0.0143,0.0124,0.0252,"1793",1.600,0.018,40,35,35,35,0F,00,30,37*76bf0e11
#HEADINGA,ICOM3,0,92.9,FINESTEERING,2427,544595.600,00000000,0000,797;SOL_COMPUTED,NONE,0.000000000,0.000000000,0.000000000,0.0,0.000000000,0.000000000,"1793",0,0,0,0,0,00,30,37*7dc4b066
#RAWIMUA,ICOM3,0,92.9,FINESTEERING,2427,544595.626,00000000,0000,797;2427,544595.626029000,199100f9,1164414,281829,-516765,-23669,5224,-6236*e456d39b
$GPGSV,2,1,07,12,19,140,24,13,00,000,39,15,39,058,42,18,48,218,45*77
$GPGSV,2,2,07,20,14,068,38,24,67,047,44,32,11,271,38,,,,*46
$GLGSV,3,1,09,70,17,072,42,72,24,305,37,73,49,100,47,74,27,160,37*63
$GLGSV,3,2,09,85,00,000,27,86,37,245,45,87,33,295,41,90,00,000,34*67
$GLGSV,3,3,09,91,00,000,34,,,,,,,,,,,,*53
$GAGSV,2,1,06,03,25,265,43,11,07,161,35,16,17,128,39,31,14,074,39*66
$GAGSV,2,2,06,34,55,288,46,36,50,190,45,,,,,,,,*60
$GQGSV,1,1,02,03,43,170,40,07,53,169,37,,,,,,,,*77
$GBGSV,4,1,16,01,48,147,49,02,35,242,46,03,55,202,49,04,37,120,42*62
$GBGSV,4,2,16,06,70,042,43,07,58,191,50,10,47,192,46,11,24,269,39*67
$GBGSV,4,3,16,12,12,295,41,20,29,306,45,23,49,086,48,27,00,000,24*60
$GBGSV,4,4,16,29,16,290,44,30,22,238,44,37,40,166,44,41,23,086,44*6A
$GPGSA,M,3,12,15,18,20,24,32,,,,,,,1.3,0.6,1.1,1*2C
#INSPVAXA,ICOM3,0,92.9,FINESTEERING,2427,544595.640,00000000,0272,797;WAITING_AZIMUTH,NONE,0.00000000000,0.00000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000000,0.000000000,-0.000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,00000000,544596*e8397846
#RAWIMUA,ICOM3,0,92.9,FINESTEERING,2427,544595.636,00000000,0000,797;2427,544595.636015000,199400fa,1166208,281737,-518799,-17636,-2375,-5872*e7a94f1b
#INSPVAXA,ICOM3,0,92.9,FINESTEERING,2427,544595.650,00000000,027c,797;WAITING_AZIMUTH,NONE,0.00000000000,0.00000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000000,0.000000000,-0.000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,00000000,544596*c528d22c
#RAWIMUA,ICOM3,0,92.9,FINESTEERING,2427,544595.646,00000000,0000,797;2427,544595.646005000,199600fb,1164685,284797,-517783,-15701,-1814,-13358*c9b9ee61
