#INSPVAXA,ICOM3,0,87.9,FINESTEERING,2427,544429.170,00000000,009c,797;WAITING_AZIMUTH,NONE,0.00000000000,0.00000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000000,0.000000000,-0.000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,00000000,544430*258d0ebd
#RAWIMUA,ICOM3,0,87.9,FINESTEERING,2427,544429.166,00000000,0000,797;2427,544429.165658000,1a8700f3,1163154,291686,-518196,-16112,1216,-4323*d53bdc2f
#INSPVAXA,ICOM3,0,87.9,FINESTEERING,2427,544429.180,00000000,00a5,797;WAITING_AZIMUTH,NONE,0.00000000000,0.00000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000000,0.000000000,-0.000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,00000000,544430*ba1721cf
#RAWIMUA,ICOM3,0,87.9,FINESTEERING,2427,544429.176,00000000,0000,797;2427,544429.176143000,1a8800f4,1163537,291159,-519839,-18462,1668,-3828*3b4d535a
#INSPVAXA,ICOM3,0,87.9,FINESTEERING,2427,544429.190,00000000,00b0,797;WAITING_AZIMUTH,NONE,0.00000000000,0.00000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000000,0.000000000,-0.000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,00000000,544430*4f4a35f1
#RAWIMUA,ICOM3,0,87.9,FINESTEERING,2427,544429.186,00000000,0000,797;2427,544429.186168000,1a8800f5,1165073,291542,-520029,-23313,-642,-6327*8ddba91e
#INSPVAXA,ICOM3,0,87.9,FINESTEERING,2427,544429.200,00000000,00ba,797;WAITING_AZIMUTH,NONE,0.00000000000,0.00000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000000,0.000000000,-0.000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,00000000,544430*24997073
#RAWIMUA,ICOM3,0,87.9,FINESTEERING,2427,544429.196,00000000,0000,797;2427,544429.196160000,1a8200f6,1165725,291088,-519565,-21968,8180,-14335*2e6ff3d5
#INSPVAXA,ICOM3,0,87.9,FINESTEERING,2427,544429.210,00000000,00c4,797;WAITING_AZIMUTH,NONE,0.00000000000,0.00000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000000,0.000000000,-0.000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,00000000,544430*c2e6b68b
#RAWIMUA,ICOM3,0,87.9,FINESTEERING,2427,544429.206,00000000,0000,797;2427,544429.205681000,1a8400f7,1163080,289901,-517553,-19528,-9805,-23185*5fc61e0a
#INSPVAXA,ICOM3,0,87.9,FINESTEERING,2427,544429.220,00000000,00cd,797;WAITING_AZIMUTH,NONE,0.00000000000,0.00000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000000,0.000000000,-0.000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,00000000,544430*04a98c0d
#RAWIMUA,ICOM3,0,88.0,FINESTEERING,2427,544429.216,00000000,0000,797;2427,544429.215708000,1a8600f8,1160728,294572,-519241,-18722,-5049,-9792*c07bcbcf
$GPGGA,071331.20,3109.8268708,N,12127.2280451,E,4,32,0.6,6.072,M,11.031,M,1.200,1793*44
#BESTGNSSPOSA,ICOM3,0,88.0,FINESTEERING,2427,544429.200,03e1c005,a600,797;SOL_COMPUTED,NARROW_INT,31.16378118000,121.45380075205,6.0721,11.0314,WGS84,0.0254,0.0240,0.0385,"1793",1.200,0.013,39,32,32,32,51,00,30,37*aecb5bf2
#HEADINGA,ICOM3,0,88.0,FINESTEERING,2427,544429.200,00000000,0000,797;SOL_COMPUTED,NONE,0.000000000,0.000000000,0.000000000,0.0,0.000000000,0.000000000,"1793",0,0,0,0,0,00,30,37*38be01a5
$GPGSV,2,1,08,10,00,000,19,12,18,141,32,13,00,000,22,15,00,000,22*72
$GPGSV,2,2,08,18,49,220,33,20,14,067,23,24,68,048,34,32,11,270,26*71
$GLGSV,2,1,07,70,18,070,28,72,23,304,43,73,48,102,26,85,00,000,33*64
$GLGSV,2,2,07,86,38,246,27,87,00,000,21,90,00,000,25,,,,*50
$GAGSV,2,1,06,03,24,264,29,11,08,161,35,16,00,000,26,31,14,075,43*6A
$GAGSV,2,2,06,34,55,290,27,36,51,190,33,,,,,,,,*6E
$GQGSV,1,1,02,03,44,170,33,07,53,169,27,,,,,,,,*75
$GBGSV,4,1,16,01,48,147,31,02,35,242,32,03,55,202,33,04,00,000,27*67
$GBGSV,4,2,16,06,69,040,26,07,58,190,34,10,47,192,30,11,24,270,31*6C
$GBGSV,4,3,16,12,12,295,22,20,28,305,27,23,49,088,28,27,00,000,21*6E
$GBGSV,4,4,16,29,16,291,26,30,23,239,26,37,39,167,27,41,23,084,28*69
$GPGSA,M,3,12,18,20,24,32,,,,,,,,1.3,0.6,1.2,1*2B
#INSPVAXA,ICOM3,0,88.0,FINESTEERING,2427,544429.230,00000000,00d7,797;WAITING_AZIMUTH,NONE,0.00000000000,0.00000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000000,0.000000000,-0.000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,00000000,544430*e079db06
#RAWIMUA,ICOM3,0,88.0,FINESTEERING,2427,544429.226,00000000,0000,797;2427,544429.226170000,1a8200f9,1165355,289936,-520108,-21303,5239,-15139*e1212493
#INSPVAXA,ICOM3,0,88.0,FINESTEERING,2427,544429.240,00000000,00e2,797;WAITING_AZIMUTH,NONE,0.00000000000,0.00000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000000,0.000000000,-0.000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,00000000,544430*f87827c4
#RAWIMUA,ICOM3,0,88.0,FINESTEERING,2427,544429.236,00000000,0000,797;2427,544429.236160000,1a8200fa,1163172,290171,-517125,-14690,-4782,-30942*96a32b3b
#INSPVAXA,ICOM3,0,88.0,FINESTEERING,2427,544429.250,00000000,00ec,797;WAITING_AZIMUTH,NONE,0.00000000000,0.00000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000000,0.000000000,-0.000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,00000000,544430*d5698dae
#RAWIMUA,ICOM3,0,88.0,FINESTEERING,2427,544429.246,00000000,0000,797;2427,544429.245659000,1a8200fb,1162097,294151,-519812,-16560,-7516,-23795*eefe1b9a
#INSPVAXA,ICOM3,0,88.0,FINESTEERING,2427,544429.260,00000000,00f5,797;WAITING_AZIMUTH,NONE,0.00000000000,0.00000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000000,0.000000000,-0.000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,00000000,544430*4fddbfd2
#RAWIMUA,ICOM3,0,88.0,FINESTEERING,2427,544429.256,00000000,0000,797;2427,544429.255651000,1a8600fc,1163776,291329,-521633,-17280,4893,-17631*dd83649a
#INSPVAXA,ICOM3,0,88.0,FINESTEERING,2427,544429.270,00000000,00ff,797;WAITING_AZIMUTH,NONE,0.00000000000,0.00000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000000,0.000000000,-0.000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,00000000,544430*810b643b
#RAWIMUA,ICOM3,0,88.0,FINESTEERING,2427,544429.266,00000000,0000,797;2427,544429.266166000,1a8300fd,1166051,290148,-517892,-24457,5142,-16174*c6f78261
#INSPVAXA,ICOM3,0,88.0,FINESTEERING,2427,544429.280,00000000,010a,797;WAITING_AZIMUTH,NONE,0.00000000000,0.00000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000000,0.000000000,-0.000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,00000000,544430*851b6f87
#RAWIMUA,ICOM3,0,88.0,FINESTEERING,2427,544429.276,00000000,0000,797;2427,544429.276158000,1a8600fe,1165758,289124,-519477,-20919,-969,-15688*3741ae6f
#INSPVAXA,ICOM3,0,88.0,FINESTEERING,2427,544429.290,00000000,0114,797;WAITING_AZIMUTH,NONE,0.00000000000,0.00000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000000,0.000000000,-0.000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,00000000,544430*6364a97f
#RAWIMUA,ICOM3,0,88.0,FINESTEERING,2427,544429.286,00000000,0000,797;2427,544429.285658000,1a8b00ff,1163680,292365,-518964,-22255,-8317,-14121*a5fb7adc
#INSPVAXA,ICOM3,0,88.0,FINESTEERING,2427,544429.300,00000000,011d,797;WAITING_AZIMUTH,NONE,0.00000000000,0.00000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000000,0.000000000,-0.000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,00000000,544430*ea2aae0a
#RAWIMUA,ICOM3,0,88.0,FINESTEERING,2427,544429.296,00000000,0000,797;2427,544429.295651000,1a8b0000,1162361,291731,-518258,-16329,1898,-14490*a7714e57
#INSPVAXA,ICOM3,0,88.0,FINESTEERING,2427,544429.310,00000000,0127,797;WAITING_AZIMUTH,NONE,0.00000000000,0.00000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000000,0.000000000,-0.000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,00000000,544430*873fe9dd
#RAWIMUA,ICOM3,0,88.0,FINESTEERING,2427,544429.306,00000000,0000,797;2427,544429.306193000,1a870001,1165659,291005,-519371,-23739,-10436,-4761*a0ecf048
#INSPVAXA,ICOM3,0,88.0,FINESTEERING,2427,544429.320,00000000,0132,797;WAITING_AZIMUTH,NONE,0.00000000000,0.00000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000000,0.000000000,-0.000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,00000000,544430*71354305
#RAWIMUA,ICOM3,0,88.0,FINESTEERING,2427,544429.316,00000000,0000,797;2427,544429.316210000,1a830002,1163421,292635,-519188,-26985,-3146,-5256*8768fecc
#INSPVAXA,ICOM3,0,88.0,FINESTEERING,2427,544429.330,00000000,013c,797;WAITING_AZIMUTH,NONE,0.00000000000,0.00000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000000,0.000000000,-0.000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,00000000,544430*5c24e96f
#RAWIMUA,ICOM3,0,88.0,FINESTEERING,2427,544429.326,00000000,0000,797;2427,544429.326153000,1a850003,1164635,290475,-518934,-28591,-4431,-6676*28fe7cc3
#INSPVAXA,ICOM3,0,88.0,FINESTEERING,2427,544429.340,00000000,0146,797;WAITING_AZIMUTH,NONE,0.00000000000,0.00000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000000,0.000000000,-0.000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,00000000,544430*bfa3ecbd
#RAWIMUA,ICOM3,0,88.0,FINESTEERING,2427,544429.336,00000000,0000,797;2427,544429.335650000,1a860004,1163852,292470,-518827,-18424,-3983,-5973*d6346188
#INSPVAXA,ICOM3,0,88.0,FINESTEERING,2427,544429.350,00000000,014f,797;WAITING_AZIMUTH,NONE,0.00000000000,0.00000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000000,0.000000000,-0.000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,00000000,544430*0ee97d36
#RAWIMUA,ICOM3,0,88.0,FINESTEERING,2427,544429.346,00000000,0000,797;2427,544429.345643000,1a860005,1163312,291960,-518130,-24722,-6041,-9669*dd3e567d
#INSPVAXA,ICOM3,0,88.0,FINESTEERING,2427,544429.360,00000000,0159,797;WAITING_AZIMUTH,NONE,0.00000000000,0.00000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000000,0.000000000,-0.000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,00000000,544430*45ababce
#RAWIMUA,ICOM3,0,88.0,FINESTEERING,2427,544429.356,00000000,0000,797;2427,544429.356159000,1a850006,1164437,290729,-519116,-27954,-315,1257*3642ebd6
#INSPVAXA,ICOM3,0,88.0,FINESTEERING,2427,544429.370,00000000,0164,797;WAITING_AZIMUTH,NONE,0.00000000000,0.00000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000000,0.000000000,-0.000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,00000000,544430*8909757e
#RAWIMUA,ICOM3,0,88.0,FINESTEERING,2427,544429.366,00000000,0000,797;2427,544429.366155000,1a840007,1163945,291164,-518941,-19837,-5510,-9828*4ee8ba5d
#INSPVAXA,ICOM3,0,88.0,FINESTEERING,2427,544429.380,00000000,016e,797;WAITING_AZIMUTH,NONE,0.00000000000,0.00000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000000,0.000000000,-0.000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,00000000,544430*3a718876
#RAWIMUA,ICOM3,0,88.0,FINESTEERING,2427,544429.376,00000000,0000,797;2427,544429.375651000,1a850008,1161924,290431,-519527,-15283,-3288,-18692*896d3f53
#INSPVAXA,ICOM3,0,88.0,FINESTEERING,2427,544429.390,00000000,0177,797;WAITING_AZIMUTH,NONE,0.00000000000,0.00000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000000,0.000000000,-0.000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,00000000,544430*bf6de1ab
#RAWIMUA,ICOM3,0,88.0,FINESTEERING,2427,544429.386,00000000,0000,797;2427,544429.385644000,1a840009,1165221,292018,-518493,-20427,1500,-8910*0f0511f5
#INSPVAXA,ICOM3,0,88.0,FINESTEERING,2427,544429.400,00000000,0181,797;WAITING_AZIMUTH,NONE,0.00000000000,0.00000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000000,0.000000000,-0.000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,00000000,544430*6c7fd808
#RAWIMUA,ICOM3,0,88.0,FINESTEERING,2427,544429.396,00000000,0000,797;2427,544429.396159000,1a84000a,1163842,290700,-519022,-17962,1260,-26166*8ea39d06
#INSPVAXA,ICOM3,0,88.0,FINESTEERING,2427,544429.410,00000000,018c,797;WAITING_AZIMUTH,NONE,0.00000000000,0.00000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000000,0.000000000,-0.000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,00000000,544430*3ef23800
#RAWIMUA,ICOM3,0,88.0,FINESTEERING,2427,544429.406,00000000,0000,797;2427,544429.406182000,1a86000b,1164341,290932,-519136,-21083,1598,-22772*b7918a22
#INSPVAXA,ICOM3,0,88.0,FINESTEERING,2427,544429.420,00000000,0196,797;WAITING_AZIMUTH,NONE,0.00000000000,0.00000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000000,0.000000000,-0.000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,00000000,544430*af8855f5
#RAWIMUA,ICOM3,0,88.0,FINESTEERING,2427,544429.416,00000000,0000,797;2427,544429.415695000,1a85000c,1163937,291143,-520297,-25119,-6414,-23381*531a584c
$GPGGA,071331.40,3109.8268704,N,12127.2280456,E,4,32,0.6,6.071,M,11.031,M,1.400,1793*4C
#BESTGNSSPOSA,ICOM3,0,88.0,FINESTEERING,2427,544429.400,03e1c005,a600,797;SOL_COMPUTED,NARROW_INT,31.16378117252,121.45380075922,6.0711,11.0314,WGS84,0.0267,0.0252,0.0396,"1793",1.400,0.014,39,32,32,32,51,00,30,37*7298f42f
#HEADINGA,ICOM3,0,88.0,FINESTEERING,2427,544429.400,00000000,0000,797;SOL_COMPUTED,NONE,0.000000000,0.000000000,0.000000000,0.0,0.000000000,0.000000000,"1793",0,0,0,0,0,00,30,37*0e154b6d
$GPGSV,2,1,08,10,00,000,19,12,18,141,32,13,00,000,21,15,00,000,21*72
$GPGSV,2,2,08,18,49,220,32,20,14,067,22,24,68,048,34,32,11,270,26*71
$GLGSV,2,1,07,70,18,070,29,72,23,304,43,73,48,102,26,85,00,000,33*65
$GLGSV,2,2,07,86,38,246,27,87,00,000,20,90,00,000,25,,,,*51
$GAGSV,2,1,06,03,24,264,30,11,08,161,35,16,00,000,26,31,14,075,43*62
$GAGSV,2,2,06,34,55,290,28,36,51,190,33,,,,,,,,*61
$GQGSV,1,1,02,03,44,170,32,07,53,169,27,,,,,,,,*74
$GBGSV,4,1,16,01,48,147,32,02,35,242,26,03,55,202,34,04,00,000,25*64
$GBGSV,4,2,16,06,69,040,26,07,58,190,34,10,47,192,29,11,24,270,31*64
$GBGSV,4,3,16,12,12,295,21,20,28,305,26,23,49,088,28,27,00,000,20*6D
$GBGSV,4,4,16,29,16,291,26,30,23,239,25,37,39,167,27,41,23,084,28*6A
$GPGSA,M,3,12,18,20,24,32,,,,,,,,1.3,0.6,1.2,1*2B
#INSPVAXA,ICOM3,0,88.0,FINESTEERING,2427,544429.430,00000000,019f,797;WAITING_AZIMUTH,NONE,0.00000000000,0.00000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000000,0.000000000,-0.000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,00000000,544430*1ec2c47e
#RAWIMUA,ICOM3,0,88.0,FINESTEERING,2427,544429.426,00000000,0000,797;2427,544429.425650000,1a86000d,1162993,291885,-518982,-16132,1042,-19749*fc70b86d
#INSPVAXA,ICOM3,0,88.0,FINESTEERING,2427,544429.440,00000000,01a9,797;WAITING_AZIMUTH,NONE,0.00000000000,0.00000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000000,0.000000000,-0.000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,00000000,544430*239bb016
#RAWIMUA,ICOM3,0,88.0,FINESTEERING,2427,544429.436,00000000,0000,797;2427,544429.436160000,1a88000e,1165193,291439,-519656,-18805,2294,-19123*8dab6f05
#INSPVAXA,ICOM3,0,88.0,FINESTEERING,2427,544429.450,00000000,01b4,797;WAITING_AZIMUTH,NONE,0.00000000000,0.00000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000000,0.000000000,-0.000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,00000000,544430*ef396ea6
#RAWIMUA,ICOM3,0,88.0,FINESTEERING,2427,544429.446,00000000,0000,797;2427,544429.446151000,1a85000f,1162510,290664,-519853,-23214,-6073,-19785*861fbdf6
#INSPVAXA,ICOM3,0,88.0,FINESTEERING,2427,544429.460,00000000,01be,797;WAITING_AZIMUTH,NONE,0.00000000000,0.00000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000000,0.000000000,-0.000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,00000000,544430*b52d6fc1
#RAWIMUA,ICOM3,0,88.0,FINESTEERING,2427,544429.456,00000000,0000,797;2427,544429.455650000,1a860010,1162884,291645,-518782,-18976,4713,-21184*37cf8b93
#INSPVAXA,ICOM3,0,88.0,FINESTEERING,2427,544429.470,00000000,01c7,797;WAITING_AZIMUTH,NONE,0.00000000000,0.00000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000000,0.000000000,-0.000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,00000000,544430*3031061c
#RAWIMUA,ICOM3,0,88.0,FINESTEERING,2427,544429.466,00000000,0000,797;2427,544429.465642000,1a890011,1162299,290222,-518535,-23214,10714,-9627*8e5139c2
#INSPVAXA,ICOM3,0,88.0,FINESTEERING,2427,544429.480,00000000,01d1,797;WAITING_AZIMUTH,NONE,0.00000000000,0.00000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000000,0.000000000,-0.000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,00000000,544430*cc3d24f4
#RAWIMUA,ICOM3,0,88.0,FINESTEERING,2427,544429.476,00000000,0000,797;2427,544429.476158000,1a840012,1163191,292689,-519732,-19554,4143,-11607*5ca101ea
#INSPVAXA,ICOM3,0,88.0,FINESTEERING,2427,544429.490,00000000,01dc,797;WAITING_AZIMUTH,NONE,0.00000000000,0.00000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000000,0.000000000,-0.000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,00000000,544430*9eb0c4fc
#RAWIMUA,ICOM3,0,88.0,FINESTEERING,2427,544429.486,00000000,0000,797;2427,544429.486151000,1a820013,1162725,290976,-518413,-21345,-8210,-5931*7bd3693f
#INSPVAXA,ICOM3,0,88.0,FINESTEERING,2427,544429.500,00000000,01e6,797;WAITING_AZIMUTH,NONE,0.00000000000,0.00000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000000,0.000000000,-0.000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,00000000,544430*40cb94fa
#RAWIMUA,ICOM3,0,88.0,FINESTEERING,2427,544429.496,00000000,0000,797;2427,544429.495651000,1a800014,1163645,291023,-518775,-22876,-695,-7690*359d81f4
#INSPVAXA,ICOM3,0,88.0,FINESTEERING,2427,544429.510,00000000,01ef,797;WAITING_AZIMUTH,NONE,0.00000000000,0.00000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000000,0.000000000,-0.000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,00000000,544430*f1810571
#RAWIMUA,ICOM3,0,88.0,FINESTEERING,2427,544429.506,00000000,0000,797;2427,544429.505665000,1a820015,1164572,291127,-519204,-24755,1628,-8354*cf16b35f
#INSPVAXA,ICOM3,0,88.0,FINESTEERING,2427,544429.520,00000000,01f9,797;WAITING_AZIMUTH,NONE,0.00000000000,0.00000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000000,0.000000000,-0.000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,00000000,544430*ce91c662
#RAWIMUA,ICOM3,0,88.0,FINESTEERING,2427,544429.516,00000000,0000,797;2427,544429.515691000,1a840016,1163003,290989,-519988,-21968,5284,-13000*47468340
#INSPVAXA,ICOM3,0,88.0,FINESTEERING,2427,544429.530,00000000,0203,797;WAITING_AZIMUTH,NONE,0.00000000000,0.00000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000000,0.000000000,-0.000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,00000000,544430*da1fe771
#RAWIMUA,ICOM3,0,88.0,FINESTEERING,2427,544429.526,00000000,0000,797;2427,544429.526154000,1a840017,1163723,292500,-519793,-24176,1914,-18190*09d971be
#INSPVAXA,ICOM3,0,88.0,FINESTEERING,2427,544429.540,00000000,020e,797;WAITING_AZIMUTH,NONE,0.00000000000,0.00000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000000,0.000000000,-0.000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,00000000,544430*0d631f29
#RAWIMUA,ICOM3,0,88.0,FINESTEERING,2427,544429.536,00000000,0000,797;2427,544429.536144000,1a860018,1163044,292191,-520855,-16853,3148,-18590*c589198e
#INSPVAXA,ICOM3,0,88.0,FINESTEERING,2427,544429.550,00000000,0218,797;WAITING_AZIMUTH,NONE,0.00000000000,0.00000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000000,0.000000000,-0.000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,00000000,544430*d2e3135f
#RAWIMUA,ICOM3,0,88.0,FINESTEERING,2427,544429.546,00000000,0000,797;2427,544429.545647000,1a820019,1164658,291526,-519887,-25430,6960,-16717*cccad60d
#INSPVAXA,ICOM3,0,88.0,FINESTEERING,2427,544429.560,00000000,0221,797;WAITING_AZIMUTH,NONE,0.00000000000,0.00000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000000,0.000000000,-0.000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,00000000,544430*75bb83a5
#RAWIMUA,ICOM3,0,88.0,FINESTEERING,2427,544429.556,00000000,0000,797;2427,544429.555639000,1a83001a,1162005,289435,-518624,-21509,1664,-23396*18c072e5
#INSPVAXA,ICOM3,0,88.0,FINESTEERING,2427,544429.570,00000000,022b,797;WAITING_AZIMUTH,NONE,0.00000000000,0.00000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000000,0.000000000,-0.000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,00000000,544430*bb6d584c
#RAWIMUA,ICOM3,0,88.0,FINESTEERING,2427,544429.566,00000000,0000,797;2427,544429.566153000,1a88001b,1164276,291700,-518784,-23988,848,-21041*06368f46
#INSPVAXA,ICOM3,0,88.0,FINESTEERING,2427,544429.580,00000000,0236,797;WAITING_AZIMUTH,NONE,0.00000000000,0.00000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000000,0.000000000,-0.000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,00000000,544430*5f20f237
#RAWIMUA,ICOM3,0,88.0,FINESTEERING,2427,544429.576,00000000,0000,797;2427,544429.576144000,1a85001c,1162541,291190,-519728,-13476,7298,-29344*b989165a
#INSPVAXA,ICOM3,0,88.0,FINESTEERING,2427,544429.590,00000000,0240,797;WAITING_AZIMUTH,NONE,0.00000000000,0.00000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000000,0.000000000,-0.000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,00000000,544430*3d4587bd
#RAWIMUA,ICOM3,0,88.0,FINESTEERING,2427,544429.586,00000000,0000,797;2427,544429.585643000,1a85001d,1163682,290675,-519082,-20391,2529,-25931*eff45c9c
#INSPVAXA,ICOM3,0,88.0,FINESTEERING,2427,544429.600,00000000,0249,797;WAITING_AZIMUTH,NONE,0.00000000000,0.00000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000000,0.000000000,-0.000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,00000000,544430*0819cf9c
#RAWIMUA,ICOM3,0,88.0,FINESTEERING,2427,544429.596,00000000,0000,797;2427,544429.595636000,1a8c001e,1163034,292203,-519806,-11837,420,-17515*a8f56389
#INSPVAXA,ICOM3,0,88.0,FINESTEERING,2427,544429.610,00000000,0253,797;WAITING_AZIMUTH,NONE,0.00000000000,0.00000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000000,0.000000000,-0.000000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,00000000,544430*d38aabe2
#RAWIMUA,ICOM3,0,88.0,FINESTEERING,2427,544429.606,00000000,0000,797;2427,544429.606171000,1a89001f,1164474,292374,-519792,-21615,-3288,-17867*844a92ec
